Date,Close,HL_PCT,PCT_change,Volume,label,Forecast
2010-01-04 00:00:00,18.49,2.8161236885698595,-0.108049702863334,20008816.0,17.67,
2010-01-05 00:00:00,18.76,2.931596091205207,1.8458197611292064,18217440.0,17.84,
2010-01-06 00:00:00,18.88,1.8847603661820218,0.693333333333328,16229167.0,16.67,
2010-01-07 00:00:00,18.51,2.6673924877517607,-1.4376996805111797,13694746.0,16.58,
2010-01-08 00:00:00,18.55,2.356164383561642,1.0348583877995712,11954399.0,16.61,
2010-01-11 00:00:00,18.29,3.8824181919023806,-1.930294906166217,13916384.0,16.21,
2010-01-12 00:00:00,17.67,4.626951995373052,-1.9422863485016528,15687221.0,16.55,
2010-01-13 00:00:00,17.91,5.087719298245599,0.674536256323783,12723628.0,16.4,
2010-01-14 00:00:00,17.63,2.8274668205424236,-0.339174674957616,15220082.0,16.2,
2010-01-15 00:00:00,17.11,4.561611374407581,-2.2285714285714318,20456224.0,16.85,
2010-01-19 00:00:00,17.43,3.6030714707619578,2.6501766784452254,13633346.0,16.84,
2010-01-20 00:00:00,17.36,2.6501766784452254,0.8715862870424088,17993452.0,16.63,
2010-01-21 00:00:00,17.05,4.558910597986972,-1.7291066282420788,15215785.0,16.66,
2010-01-22 00:00:00,16.46,4.889975550122254,-2.314540059347184,26699570.0,17.17,
2010-01-25 00:00:00,16.74,2.7092113184828377,0.05977286312013155,16091839.0,16.92,
2010-01-26 00:00:00,16.21,3.51851851851852,-2.701080432172865,17867320.0,17.55,
2010-01-27 00:00:00,16.65,4.307116104868922,2.7777777777777732,20313264.0,17.59,
2010-01-28 00:00:00,16.09,6.1790668348045426,-4.11203814064363,17195436.0,17.19,
2010-01-29 00:00:00,15.39,8.580858085808574,-5.408727719729558,19367692.0,17.25,
2010-02-01 00:00:00,16.57,8.355091383812017,7.249190938511334,23745744.0,17.16,
2010-02-02 00:00:00,16.74,2.9769137302551543,1.3930950938824764,21245300.0,17.75,
2010-02-03 00:00:00,16.88,2.665051483949108,1.7480409885473125,14057468.0,18.1,
2010-02-04 00:00:00,15.9,6.4249363867684455,-4.961147638971907,19586932.0,17.46,
2010-02-05 00:00:00,16.22,4.230769230769243,2.141057934508804,15121322.0,17.25,
2010-02-08 00:00:00,16.19,4.473850031505981,0.1236858379715496,11129111.0,17.53,
2010-02-09 00:00:00,16.06,3.962264150943401,-2.3708206686930127,23253996.0,17.89,
2010-02-10 00:00:00,16.37,2.9283489096573136,1.2995049504950549,13395610.0,17.29,
2010-02-11 00:00:00,17.12,4.784978800726827,2.946482260974155,17400052.0,17.34,
2010-02-12 00:00:00,17.35,5.357142857142849,2.058823529411773,19505376.0,17.34,
2010-02-16 00:00:00,17.67,2.1301093839953795,0.511945392491487,11429588.0,17.56,
2010-02-17 00:00:00,17.84,3.3487297921477963,-0.2794857462269464,21913908.0,17.63,
2010-02-18 00:00:00,16.67,4.565083281924728,-1.1269276393831418,37894000.0,17.4,
2010-02-19 00:00:00,16.58,1.6969696969697037,-0.1204819277108622,12765612.0,17.22,
2010-02-22 00:00:00,16.61,2.4242424242424154,-0.24024024024023516,11453055.0,17.48,
2010-02-23 00:00:00,16.21,4.301745635910232,-2.701080432172865,12244399.0,17.05,
2010-02-24 00:00:00,16.55,2.515337423312884,1.2232415902140628,11147859.0,17.16,
2010-02-25 00:00:00,16.4,4.314720812182751,1.4223871366728316,14424221.0,16.88,
2010-02-26 00:00:00,16.2,2.111801242236024,-0.7352941176470649,9835398.0,16.99,
2010-03-01 00:00:00,16.85,5.286069651741303,3.9481801357186956,13896707.0,17.3,
2010-03-02 00:00:00,16.84,2.9306220095693902,-0.9411764705882361,13467030.0,17.66,
2010-03-03 00:00:00,16.63,3.2747119466343406,-1.8299881936245705,9982441.0,17.88,
2010-03-04 00:00:00,16.66,2.3100303951367724,-0.23952095808382726,13936496.0,18.01,
2010-03-05 00:00:00,17.17,4.534461910519952,3.808948004836775,15822490.0,17.06,
2010-03-08 00:00:00,16.92,2.255192878338273,-1.513387660069837,10983776.0,16.98,
2010-03-09 00:00:00,17.55,3.747072599531619,2.6916325336454117,20773944.0,17.04,
